scrape_timestamp_utc,listing_id,property_type,record_source,listing_type,country,municipality,city,district,neighbourhood,microdistrict,sector,local_area,street,house_number,full_address,title_lt,title_en,description_lt,description_en,price_eur,price_per_sqm_eur,original_price_eur,price_change_eur,price_change_percent,currency,listing_created_date,listing_updated_date,listing_age_days,seller_type,advertiser_name,agency_name,listing_status,source_search_url,source_page_number,search_position,views_count,saved_by_users_count,latitude,longitude,coordinate_source,coordinate_precision,image_count,image_urls,virtual_tour_url,video_url,rooms,bedrooms,bathrooms,total_area_sqm,living_area_sqm,usable_area_sqm,plot_area_original,plot_area_unit,plot_area_sqm,plot_area_ares,floor,total_floors,building_type,house_type,construction_year,renovation_year,completion_percent,condition,furnishing,energy_class,heating_type,water_supply,sewerage,electricity,gas,parking,garage,balcony,terrace,basement,storage,lift,orientation,security_features,ownership_type,cadastral_or_legal_notes,all_features_json,raw_attributes_json,apartment_number,apartment_total_area_sqm,apartment_layout,window_orientation,building_renovation_status,building_renovation_year,building_administration_information,house_total_area_sqm,basement_area_sqm,garage_area_sqm,number_of_floors,outbuildings,access_road,plot_purpose,additional_land_features,diagnostic_warnings,listing_url,canonical_url
2026-08-22T12:54:31.792079+00:00,2-1786360,house,detail,sale,Lithuania,Vilnius,Vilnius,Tarandė,Tarandė,,,Tarandė,Pikutiškių g.,,"Vilnius, Tarandė, Pikutiškių g.","Namas, Vilniuje Tarandėje Pikutiškių g., mūrinis sublokuotas namas",,"PARDUODAMAS ĮRENGTAS KOTEDŽAS TARANDĖJE! Ieškote erdvių ir įrengtų namų, kuriuose dera ramybė, patogumas ir puikus susisiekimas su miestu? Šis 5 kambarių (4 miegamųjų) kotedžas Tarandėje – puikus pasirinkimas gausiai šeimai, vertinančiai funkcionalų išplanavimą ir jaukią gyvenamąją aplinką. Namas parduodamas su visais baldais bei integruota buitine technika, todėl įsikelti galėsite be papildomų rūpesčių. Įstiklinta jauki terasa tampa natūraliu namų pratęsimu – tai puiki vieta rytinei kavai, jaukiems vakarams su šeima ar smagiam laikui su draugais bet kuriuo metų laiku. Į namą atvestos visos miesto komunikacijos, todėl kasdienis gyvenimas čia patogus ir be papildomų rūpesčių. Sparčiai augantis Tarandės rajonas, šalia kuriama rekreacinė infrastruktūra ir vos 10 km iki Vilniaus centro užtikrina patogų gyvenimą šiandien ir ilgalaikę nekilnojamojo turto vertę ateityje. NAMO APRAŠYMAS: Bendras plotas – 132,84 kv.m. + terasa Garažas – 20,55 kv.m. Kambarių skaičius – 5 (4 miegamieji) Sklypo plotas – 2,6 a. Statybos metai – 2013 m. Namo tipas – mūrinis Aukštų sk. – 2 aukštai San. mazgai – 2 IŠPLANAVIMAS IR ĮRENGIMAS: • Pirmas aukštas: svetainės su virtuve zona, san. mazgas, prieškambaris, drabužių spinta, garažas. Yra galimybė įsirengti židinį. • Antras aukštas: 4 miegamieji kambariai, san. mazgas, papildoma drabužinė pagrindiniame miegamajame. • Kotedžas pilnai įrengtas ir parduodamas su visais jame esančiais baldais ir integruota buitine technika. Virtuvėje esanti buitinė technika: elektrinė viryklė ir orkaitė, indaplovė, gartraukis, šaldytuvas. • Įrengimui naudotos tik kokybiškos medžiagos! Sudėtos alyvuoto ąžuolo grindys, medinės durys. • Plastikiniai langai su stiklo paketais. Svetainės zonoje vitrininiai langai ir kondicionierius • Prieškambaryje po laiptais įrengta erdvi spinta. • Įrengta erdvi pilnai uždaroma terasa. KOMUNIKACIJOS: • Dujinis šildymas, kuris užtikrina nedidelius būsto šildymo kaštus. • Grindinis šildymas „Uponor“, valdomas davikliais, užtikrina tolygų šilumos paskirstymą visuose namuose ir leidžia patogiai reguliuoti šilumos poreikį kiekviename kambaryje atskirai. • Vandentiekis – miesto, atskiras laistymo skaitliukas su dviem skirtingose namo pusėse laistymo čiaupais. • Kanalizacija – miesto. NAMAS IR JO VIETA: • Suformuotas gyvenamųjų namų kvartalas. • Patogus ir greitas susisiekimas su miesto centru visuomeniniu ir nuosavu transportu. Netoliese Vilniaus vakarinis aplinkkelis. • Iki viešojo transporto stotelių keliolika metrų. • Vos 10 km. iki Vilniaus miesto centro. • Šalia naujai įrengta Tarandės g. su puikiais pėsčiųjų ir dviračių takais. • Baigiamas įrengti Tarandės tunelis – tai svarbus infrastruktūros pokytis, kuris turėtų reikšmingai pagerinti susisiekimą su Tarande ir sumažinti piko metu susidarančias spūstis, todėl ši lokacija tampa dar patogesnė kasdieniam šeimos gyvenimui ir judėjimui Vilniaus mieste. • Jau šiemet Tarandėje atsiras parkas su pėsčiųjų takais, poilsio ir sporto zonomis, vaikų žaidimų aikštele. • Planuojama statyti Tarandės progimnaziją. • Kotedžas parduodamas be tarpininkų, kurių skambučiai nepageidaujami. Modestas [REDACTED_PHONE]",,369000.0,2778.0,,,,EUR,2026-07-06,2026-08-21,47,,,,active,https://www.aruodas.lt/namai/vilniuje/,1,1,4546,49,54.747283,25.193948,embedded_script,,4,"[""https://aruodas-img.dgn.lt/object_67_133291116/vilnius-tarande-pikutiskiu-g.jpg"",""https://aruodas-img.dgn.lt/object_67_133291110/vilnius-tarande-pikutiskiu-g.jpg"",""https://aruodas-img.dgn.lt/object_67_133291112/vilnius-tarande-pikutiskiu-g.jpg"",""https://aruodas-img.dgn.lt/object_67_133291114/vilnius-tarande-pikutiskiu-g.jpg""]",,,5,,,132.85,,,"2,6 a",a,260.0,2.6,,2,brick,terraced_house,2013,,,fully_finished,,,Dujinis,Miesto vandentiekis,,,,,true,,true,,,,,"[""Signalizacija""]",,,"{""alarm"":true,""garage"":true,""paved_access"":true,""terrace"":true}","{""Aukštų sk."":""2"",""Kambarių sk."":""5"",""Metai"":""2013"",""Namo tipas"":""Sublokuotas namas"",""Pastato tipas"":""Mūrinis"",""Plotas"":""132,85 m²"",""Sklypo plotas"":""2,6 a"",""Vanduo"":""Miesto vandentiekis"",""Įrengimas"":""Įrengtas"",""Šildymas"":""Dujinis""}",,,,,,,,132.85,,,2,,,,,[],https://www.aruodas.lt/namai-vilniuje-tarandeje-pikutiskiu-g-parduodamas-irengtas-kotedzas-tarandeje-2-1786360/,https://www.aruodas.lt/namai-vilniuje-tarandeje-pikutiskiu-g-parduodamas-irengtas-kotedzas-tarandeje-2-1786360/
2026-08-22T16:30:56.729654+00:00,2-1796153,house,detail,sale,Lithuania,Vilnius,Vilnius,Pilaitė,Pilaitė,,,Pilaitė,M. Pretorijaus g.,,"Vilnius, Pilaitė, M. Pretorijaus g.","Namas, Vilniuje Pilaitėje M. Pretorijaus g., mūrinis sublokuotas namas",,"PILAITĖJE, 250 M IKI GILUŽIO EŽERO – PILNAI ĮRENGTI A++ NAMAI NUO 299 000 €. Projektą pristato ""Horizon Capital"". VIETOJE BUTO – NUOSAVAS NAMAS PRIE EŽERO „Pilaitės brizas“ – naujas 18 namų kvartalas M. Pretorijaus gatvėje, Pilaitėje. Čia miesto patogumas dera su ramesne aplinka, o Gilužio ežerą pasieksite vos per kelias minutes pėsčiomis. Parduodami racionaliai suplanuoti dviejų aukštų, 4 kambarių namai su trimis miegamaisiais, nuosavu kiemu, terasa ir dviem automobilių stovėjimo vietomis. Namai parduodami su pilna apdaila, įrengta virtuve, buitine technika ir komfortiškam gyvenimui paruoštomis inžinerinėmis sistemomis. GALIMI VARIANTAI • 80 m² namai – nuo 299 000 € • 105,5 m² namai – nuo 349 000 € • 4 kambariai • 3 miegamieji • 2 sanitariniai mazgai • Drabužinė • Nuosavas kiemas ir terasa • 2 automobilių stovėjimo vietos • Atskiras įėjimas PILNA APDAILA Namai parduodami pilnai įrengti. Į kainą įskaičiuota: • dažytos sienos ir lubos; • laminuotos grindys ir plytelės; • vidaus durys, grindjuostės, rozetės, jungikliai ir LED šviestuvai; • virtuvės baldai su pagrindine buitine technika; • du pilnai įrengti sanitariniai mazgai; • laiptų apdaila ir turėklai; • įrengta terasa; • sumontuotos, prijungtos ir paleistos namo inžinerinės sistemos. KOMFORTAS IR ENERGINIS EFEKTYVUMAS • Projekte numatyta A++ energinio naudingumo klasė • Oras–vanduo šilumos siurblys • Vandeninis grindinis šildymas visame name • Rekuperacinė vėdinimo sistema • Šilumą taupantys trijų stiklų langai • Miesto vandentiekis ir nuotekos • Apšiltintos konstrukcijos ir sandarus pastato apvalkalas SUTVARKYTA KVARTALO APLINKA Numatyta asfaltuota vidinė gatvė, trinkelėmis įrengti pėsčiųjų takai, teritorijos apšvietimas ir automatinis įvažiavimo užtvaras. Prie namų bus sutvarkytas gerbūvis, pasėta veja ir įrengti privatūs kiemai. VIETA Projektas vystomas Pretorijaus g. 24, Pilaitėje, Vilniuje. • Apie 250 m iki Gilužio ežero • Netoliese – paplūdimys ir poilsio zonos • Patogiai pasiekiamos mokyklos ir vaikų darželiai • Šalia parduotuvės, sporto klubai, kavinės ir kasdienės paslaugos • Netoliese viešojo transporto stotelės • Patogus išvažiavimas link Vakarinio aplinkkelio • Apie 9 km iki Vilniaus centro STATYBŲ PABAIGA Numatoma projekto statybų pabaiga – 2027 m. II ketvirtis. Tiksli pasirinkto namo perdavimo data nurodoma konsultacijos metu ir pirkimo dokumentuose. Daugiau informacijos apie projektą: www.pilaitesbrizas.lt Registruokitės į susitikimą: [REDACTED_PHONE]",,299000.0,3738.0,,,,EUR,2026-08-21,2026-08-21,1,,,,active,https://www.aruodas.lt/namai/vilniuje/,1,2,679,13,54.70259,25.167531,embedded_script,,4,"[""https://aruodas-img.dgn.lt/object_67_134325665/vilnius-pilaite-m-pretorijaus-g.jpg"",""https://aruodas-img.dgn.lt/object_67_134324525/vilnius-pilaite-m-pretorijaus-g.jpg"",""https://aruodas-img.dgn.lt/object_67_134324521/vilnius-pilaite-m-pretorijaus-g.jpg"",""https://aruodas-img.dgn.lt/object_67_134324519/vilnius-pilaite-m-pretorijaus-g.jpg""]",,,4,,,80.0,,,2 a,a,200.0,2.0,,2,brick,terraced_house,2026,,,fully_finished,,A++,Aeroterminis,Miesto vandentiekis,,,,,,,true,,,,,"[""Aptverta teritorija"",""Vaizdo kameros""]",,,"{""fenced_area"":true,""paved_access"":true,""security_cameras"":true,""terrace"":true}","{""Artimiausias vandens telkinys"":""Ežeras"",""Aukštų sk."":""2"",""Iki vandens telkinio (m)"":""250"",""Kambarių sk."":""4"",""Metai"":""2026"",""Namo numeris"":""24"",""Namo tipas"":""Sublokuotas namas"",""Pastato energijos suvartojimo klasė"":""A++"",""Pastato tipas"":""Mūrinis"",""Plotas"":""80 m²"",""Sklypo plotas"":""2 a"",""Vanduo"":""Miesto vandentiekis"",""Įrengimas"":""Įrengtas"",""Šildymas"":""Aeroterminis""}",,,,,,,,80.0,,,2,,,,,[],https://www.aruodas.lt/namai-vilniuje-pilaiteje-m-pretorijaus-g-pilaiteje-m-iki-giluzio-ezero-pilnai-2-1796153/,https://www.aruodas.lt/namai-vilniuje-pilaiteje-m-pretorijaus-g-pilaiteje-m-iki-giluzio-ezero-pilnai-2-1796153/
2026-08-22T12:02:17.888381+00:00,2-1794109,house,detail,sale,Lithuania,Vilnius,Vilnius,Visoriai,Visoriai,,,Visoriai,Fizikų g.,,"Vilnius, Visoriai, Fizikų g.","Namas, Vilniuje Visoriuose Fizikų g., mūrinis sublokuotas namas",,"Pažvelgsite į savo ošiantį beržynėlį. Baseinas, pirtis, židiniai, sporto salė, laisvalaikio patalpos, garažas, erdvus kiemas ir didelė terasa jūsų lėtam poilsiui. Daug kambarių leis atrasti jaukų kampelį kiekvienam šeimos nariui. Kasdienybę lydės ramybė, o miesto centrą pasieksite vos per ~15 minučių. IŠPLANAVIMAS Pusrūsis 137,34 m²: • garažas 35,70 m²; • baseinas 31,97 m²; • sporto salė 22,96 m²; • poilsio erdvė 21,37 m²; • sauna 4,44 m²; • dušinė 2,76 m²; • tualetas 2,33 m²; • sandėliukas 2,03 m²; • sandėliukas 2,03 m²; • laiptinė 6,06 m²; • koridorius 5,69 m². 1 aukštas 92,20 m² (be terasos): • svetainė 35,91 m²; • virtuvė 19,01 m²; • kabinetas 9,93 m²; • tualetas 2,33 m²; • holas 21,64 m²; • tambūras 3,38 m²; + terasa 25 m². 2 aukštas 90,80 m² (be balkono): • tėvų miegamasis 32,34 m²; • vaiko kambarys 21,00 m²; • vaiko kambarys 18,82 m²; • vonia 11,72 m²; • holas 6,92 m²; + balkonas 15 m². Palėpė 39,08 m²: • vaikų žaidimų kambarys 26,64 m²; • skalbykla 12,44 m². SKLYPAS 10,35 arai • teritorija aptverta, vartai elektriniai; • 2 parkingo vietos garaže ir 3 lauke, esant vakarėliui vienas kitą užstatant galima parkuoti net 5 automobilius; • didelė terasa apšviesta nuo ryto iki popietės, galinis kiemas apšviestas nuo ryto iki vakaro, priekinis kiemas apšviestas nuo pietų iki vakaro; • galiniame kieme jūsų ramybės netrikdys automobiliai ar praeiviai, džiugins paukštelių čiulbėjimas; • po terasa tuščia erdvė sandėliuoti lauko įrankius, baldų paminkšinimus ir pan.; • drenažas veikia, vanduo sklype nesikaupia; • sutvarkytas gerbūvis – veja, brandūs medžiai. NAMAS 353,99 m² • aukštos 3 metrų lubos 1 ir 2 aukštuose, rūsyje ir palėpėje standartinio aukščio; • dideli 3 paketų plastikiniai langai, daug natūralios šviesos, langai pagrinde žvelgia į rytus ir vakarus; • erdvi svetainė su židiniu ir išėjimu į žaliuojančią terasą; • didelis tėvų miegamasis su išėjimu į erdvią terasą po stogu, kurioje gali snausti ar skaityti klausantis medžių ošimo; • šildymas pigus, patalpos šildomos reguliuojamais radiatoriais, granulės naudojamos vandens pašildymui ir patalpų šildymui, 12-kai mėnesių kainuoja apie 1000 € arba apie 85 € mėnesiui, katilas modernus nereikalaujantis kasdienės priežiūros; • visur kur plytelės yra įrengtas ir reguliuojamas grindininis elektrinis šildymas - baseino laisvalaikio sporto salės patalpoje, vonioje, virtuvėje, koridoriuje, tualete; • rekuperacija visose patalpose, padidinta pusrūsyje prie baseino, drėgmė nesikaupia, pelėsio nėra; • šviesolaidinis internetas; • 50 kW elektros įvadas; • gyventas vienos šeimos; • miesto vanduo ir nuotekos; • signalizacija; • ramūs tylūs geranoriški kaimynai; • pastatas sublokuotas į tris namus su atskirais unikaliais numeriais; • paskirtis gyvenamoji, baigtumas 100%, NTR išrašai ir kadastrinių matavimų bylos tvarkingos, lengvas finansavimas. APLINKA • parduotuvės Maxima, Lidl, IKI, 5 paštomatai, 2 vaistinės, viskas už 4-7 min. pėsčiomis; • 5 autobusų stotelės 3-7 min. pėsčiomis atstumu, vaikai patys keliaus į mokyklas ir būrelius, nereikės vežioti; • aplinkui daugybe pasivaikščiojimo takų ir vaikų žaidimo aikštelių, iki sporto klubo 7 min. pėsčiomis, iki krepšinio aikštelės 2 min. pėsčiomis, iki vaikų žaidimų aikštelių 2-8 min., iki muzikos mokyklos 7 min. pėsčiomis; • dviračių takai prie namų, iki Jeruzalės tvenkinio parko 4 min., iki Verkių rūmų ir Neries upės 10 min., iki Verkių regioninio parko 15 min. iki Žaliųjų ežerų 25 min. malonios kelionės dviračiu; • privatus darželis už 1 minutės pėsčiomis, valstybinis už 6 min.; už 6-10 min. pėsčiomis statoma didelė nauja progimnazija 1-8 klasėms ir gimnazija 9-12 klasėms. . Visus naujausius CAPITAL nekilnojamojo turto skelbimus rasite mūsų internetiniame puslapyje www.capital.lt. Kviečiame apsilankyti!",,539000.0,2472.0,,,,EUR,2026-08-11,2026-08-18,11,,,,active,https://www.aruodas.lt/namai/vilniuje/,1,3,2449,33,54.756124,25.266566,embedded_script,,4,"[""https://aruodas-img.dgn.lt/object_67_134231687/vilnius-visoriai-fiziku-g.jpg"",""https://aruodas-img.dgn.lt/object_67_134086185/vilnius-visoriai-fiziku-g.jpg"",""https://aruodas-img.dgn.lt/object_67_134086187/vilnius-visoriai-fiziku-g.jpg"",""https://aruodas-img.dgn.lt/object_67_134231689/vilnius-visoriai-fiziku-g.jpg""]",,,7,,,218.0,,,"10,35 a",a,1035.0,10.35,,2,brick,terraced_house,1995,,,fully_finished,,,Kita,,,,,,true,,,,,,,,,,"{""garage"":true}","{""Aukštų sk."":""2"",""Kambarių sk."":""7"",""Metai"":""1995"",""Namo tipas"":""Sublokuotas namas"",""Pastato tipas"":""Mūrinis"",""Plotas"":""218 m²"",""Sklypo plotas"":""10,35 a"",""Įrengimas"":""Įrengtas"",""Šildymas"":""Kita""}",,,,,,,,218.0,,,2,,,,,[],https://www.aruodas.lt/namai-vilniuje-visoriuose-fiziku-g-pazvelgsite-i-savo-osianti-berzyneli-2-1794109/,https://www.aruodas.lt/namai-vilniuje-visoriuose-fiziku-g-pazvelgsite-i-savo-osianti-berzyneli-2-1794109/
2026-08-22T11:58:16.523049+00:00,2-1795101,house,detail,sale,Lithuania,Vilnius,Vilnius,Tarandė,Tarandė,,,Tarandė,Lubinų g.,,"Vilnius, Tarandė, Lubinų g.","Namas, Vilniuje Tarandėje Lubinų g., mūrinis namas",,"IŠSKIRTINIO CHARAKTERIO NAMAS TARANDĖJE - 70 m² SVETAINĖ, 10 ARŲ SKLYPAS IR BRANDŽIŲ Parduodamas itin kokybiškai įrengtas ir itin puikios būklės individualus namas Tarandėje, uždarame ir išvystytame modernių namų kvartale. Tai išskirtinis pasirinkimas ieškantiems ne tik erdvaus ir reprezentatyvaus namo, bet ir privataus 10 arų sklypo, garažo bei jau susiformavusios, brandžios gyvenamosios aplinkos. Šiuose namuose kasdienybė natūraliai dalijasi į jaukias, aiškias erdves - itin erdvi ir šviesi svetainė, orientuota į pietų ir vakarų kryptis, dieną prisipildo saulės, o vakarais tampa pagrindine šeimos susibūrimo vieta - ypač vėsesniu sezonu, kai jaukumą kuria židinys. Virtuvė įrengta šiek tiek atokiau, jaukioje užuovėjoje, todėl gaminimo zona išlieka praktiška, bet neužgožia svetainės erdvės. Šiltuoju metų laiku gyvenimas natūraliai persikelia į po stogu esančią terasą – čia galima lėtai pusryčiauti savaitgalio rytą, susėsti vakarienės su šeima ar ilgiau pavakaroti su draugais. Antrame aukšte privatumas apgalvotas taip, kad kiekvienas šeimos narys turėtų savo erdvę. Du vaikų ar darbo kambariai su atskiru vonios kambariu išdėstyti vienoje aukšto dalyje, o pagrindinis miegamasis – kitoje. Master bedroom turi savo vonios kambarį ir itin erdvią, patogią drabužinę, todėl ši namo dalis tampa tikra privačia šeimininkų zona. Ir visa tai papildyta praktiškais sprendimais, kuriuos pradedi vertinti gyvendamas kasdien: garažas, techninė patalpa su tiesioginiu išėjimu į lauką, kur patogu laikyti lauko inventorių ir kitus buities daiktus, bei atskiras vidaus sandėliukas smulkesniems buities reikmenims. IŠSKIRTINĖ ERDVĖ IR KOKYBIŠKAS ĮRENGIMAS: namo plotas - 176 m², o pagrindinė jo erdvė neabejotinai yra itin erdvi, net 70 m² svetainės ir virtuvės erdvė. Kokybiška apdaila ir nepriekaištinga namo būklė kuria solidų ir vientisą interjero pojūtį - visame name sudėtos natūralaus ąžuolo parketlentės ir medinės vidaus durys. Vonios kambariuose - aukštos kokybės keramika, sumontuota kokybiška santechnika ir prietaisai. KOMFORTAS IR NAMO INŽINERIJA: visame name įrengta oro kondicionavimo sistema ir rekuperacija, užtikrinanti komfortišką mikroklimatą visais metų laikais. Kiekviename kambaryje šildymas reguliuojamas individualiai, o vonios kambariuose papildomam komfortui įrengti elektriniai grindų šildymo kilimėliai. Į namą įvestas šviesolaidinis internetas. Kiemo priežiūra - vejos robotas ir automatinė laistymo sistema. Namo komunikacijos - miesto (vandentiekis ir nuotekos). Saugumą užtikrina įrengta apsaugos signalizacija, vaizdo stebėjimo sistema ir video telefonspynė. PRIVATUS 10 ARŲ SKLYPAS: subtiliai sutvarkytas ir apželdintas kiemas su automatine laistymo sistema bei lauko ir fasado apšvietimu. Privatumą kieme sukuria pušys, o už namo driekiasi brandžių medžių alėja, suteikianti aplinkai daugiau jaukumo ir išskirtinio gamtos charakterio. Kieme įrengta jauki terasa, kuria patogu naudotis tiek vasaros dienomis, tiek lietingu oru. IŠVYSTYTA GYVENVIETĖ IR KAIMYNYSTĖ: namas yra uždarame kvartale su asfaltuotu ir apšviestu privažiavimu. Teritorija jau yra susiformavusi, žalia ir prižiūrėta, o kvartalo kaimynystė - draugiška, socialiai atsakinga bendruomenė. Brandūs medžiai ir žaluma aplink namus kuria aplinką, kurią naujos statybos projektuose dažnai tenka kurti daugelį metų. INFRASTRUKTŪRA IR APYLINKĖS: Tarandė leidžia derinti privataus namo ramybę su miesto kasdienybe. Šalia namų kursuoja Vilniaus miesto viešasis transportas (2 maršrutai), lengvai pasiekiami prekybos centrai, sporto klubas, medicinos įstaigos, mokyklos ir darželiai. Iki namo patogu atvykti Tarandės, Gineitiškių arba Avižienių kryptimi. • NAMO PRIVALUMAI: - 176 m² individualus namas - 70 m² svetainės ir virtuvės erdvė - įrengti kondicionieriai ir rekuperacija - miesto komunikacijos: vandentiekis ir nuotekos - 3 san. mazgai, 2 sandėliukai, garažas - puiki, kruopščiai prižiūrėta namo būklė - tvarkingai apželdintas ir privatus kiemas - kieme patogiai parkuojasi 4 automobiliai - ant namo stogo įrengta saulės elektrinė - įrengta vaizdo stebėjimo sistema kieme - namas uždarame gyvenamajame kvartale • GYVENAMOJO KVARTALO PRIVALUMAI: - uždara kvartalo teritorija - ramaus eismo gyvenamoji aplinka - asfaltuotas ir apšviestas privažiavimas - brandžių medžių ir žalumos apsuptis - jau susiformavusi ir prižiūrėta kaimynystė - draugiška ir socialiai atsakinga bendruomenė - patogus susisiekimas su miesto infrastruktūra - šalia namų kursuoja Vilniaus miesto viešasis transportas • PATALPŲ EKSPLIKACIJA: I-as aukštas: - svetainė su virtuve - 69,75 m² - san. mazgas - 3,76 m² - įėjimo holas - 8,51 m² - sandėliukas - 1,97 m² - tech. patalpa - 6,03 m² - garažas - 27,24 m² II-as aukštas: - pagr. miegamasis - 14,18 m² - vonios kambarys - 3,32 m² - drabužinė - 7,52 m² - miegamasis/vaiko kambarys - 12,19 m² - miegamasis/vaiko kambarys - 12,45 m² - vonios kambarys - 6,14 m² - koridorius - 3,60 m² -------------- Kviečiu apžiūrėti išskirtinio namo! Lauksiu Jūsų skambučių tiek darbo dienomis, tiek savaitgaliais. DANIELIUS BOGOVECAS [email protected] [REDACTED_PHONE]",,739000.0,4182.0,,,,EUR,2026-08-17,2026-08-22,5,,,,active,https://www.aruodas.lt/namai/vilniuje/,1,4,2477,55,54.729239,25.412121,embedded_script,approximate,4,"[""https://aruodas-img.dgn.lt/object_67_134206343/vilnius-tarande-lubinu-g.jpg"",""https://aruodas-img.dgn.lt/object_67_134206467/vilnius-tarande-lubinu-g.jpg"",""https://aruodas-img.dgn.lt/object_67_134211565/vilnius-tarande-lubinu-g.jpg"",""https://aruodas-img.dgn.lt/object_67_134206335/vilnius-tarande-lubinu-g.jpg""]",,,4,,,176.7,,,10 a,a,1000.0,10.0,,2,brick,detached_house,2020,,,fully_finished,,A+,Dujinis,Miesto vandentiekis,,,,,true,,true,,,,,"[""Aptverta teritorija"",""Signalizacija"",""Vaizdo kameros""]",,,"{""alarm"":true,""fenced_area"":true,""garage"":true,""paved_access"":true,""security_cameras"":true,""terrace"":true}","{""Artimiausias vandens telkinys"":""Ežeras"",""Aukštų sk."":""2"",""Iki vandens telkinio (m)"":""1 000"",""Kambarių sk."":""4"",""Metai"":""2020"",""Namo tipas"":""Namas (gyvenamasis)"",""Pastato energijos suvartojimo klasė"":""A+"",""Pastato tipas"":""Mūrinis"",""Plotas"":""176,7 m²"",""Sklypo plotas"":""10 a"",""Vanduo"":""Miesto vandentiekis"",""Įrengimas"":""Įrengtas"",""Šildymas"":""Dujinis""}",,,,,,,,176.7,,,2,,,,,[],https://www.aruodas.lt/namai-vilniuje-tarandeje-lubinu-g-isskirtinio-charakterio-namas-tarandeje-2-1795101/,https://www.aruodas.lt/namai-vilniuje-tarandeje-lubinu-g-isskirtinio-charakterio-namas-tarandeje-2-1795101/
2026-08-22T22:40:36.527158+00:00,2-1553997,house,detail,sale,Lithuania,Vilnius,Vilnius,Balsiai,Balsiai,,,Balsiai,Žilvino g.,,"Vilnius, Balsiai, Žilvino g.","Namas, Vilniuje Balsiuose Žilvino g., mūrinis sublokuotas namas",,"Parduodamas kotedžas Balsiuose. Puiki vieta bei kaimynystė. Greta mokyklos, apsipirkimo galimybė, Balsio ežeras. Rajono dalis pilnai apgyvendinta, jokių naujų statybų. Kotedžas yra 2 sublokuotų namų komplekse, viso 4 šeimos. Kotedžas yra parduodamas su visais baldais bei visa matoma įranga nuotraukose. Kotedžas parduodamas be tarpininkų ir agentūros mokesčių, tiesiogiai iš savininko.",,289000.0,2491.0,,,,EUR,2026-07-26,2026-08-20,27,,,,active,https://www.aruodas.lt/namai/vilniuje/,1,5,21249,148,54.781738,25.352309,embedded_script,,4,"[""https://aruodas-img.dgn.lt/object_67_133705428/vilnius-balsiai-zilvino-g.jpg"",""https://aruodas-img.dgn.lt/object_67_111129547/vilnius-balsiai-zilvino-g.jpg"",""https://aruodas-img.dgn.lt/object_67_133705432/vilnius-balsiai-zilvino-g.jpg"",""https://aruodas-img.dgn.lt/object_67_133705430/vilnius-balsiai-zilvino-g.jpg""]",,,4,,,116.0,,,1 a,a,100.0,1.0,,2,brick,terraced_house,2015,,,fully_finished,,,Dujinis,Miesto vandentiekis,,,,,,,true,,,,,"[""Aptverta teritorija"",""Signalizacija""]",,,"{""alarm"":true,""fenced_area"":true,""paved_access"":true,""terrace"":true}","{""Artimiausias vandens telkinys"":""Ežeras"",""Aukštų sk."":""2"",""Iki vandens telkinio (m)"":""500"",""Kambarių sk."":""4"",""Metai"":""2015"",""Namo numeris"":""55"",""Namo tipas"":""Sublokuotas namas"",""Pastato tipas"":""Mūrinis"",""Plotas"":""116 m²"",""Sklypo plotas"":""1 a"",""Vanduo"":""Miesto vandentiekis"",""Įrengimas"":""Įrengtas"",""Šildymas"":""Dujinis""}",,,,,,,,116.0,,,2,,,,,[],https://www.aruodas.lt/namai-vilniuje-balsiuose-zilvino-g-parduodamas-kotedzas-balsiuose-puiki-vieta-2-1553997/,https://www.aruodas.lt/namai-vilniuje-balsiuose-zilvino-g-parduodamas-kotedzas-balsiuose-puiki-vieta-2-1553997/
